Date,First,Last,StudentID,CourseSection,Attendance,Teacher,Period,Grade
1/26/2022,Sheldon,Isachsen,4637480,HV1X-02,P,"Agar, S",4,12
1/26/2022,Willard,Kolmetz,3814527,HV1X-02,P,"Agar, S",4,12
1/26/2022,Willard,Lablanc,4364815,HV1X-02,P,"Agar, S",4,12
1/26/2022,Zoila,Lannigan,6170652,HV1X-02,A,"Agar, S",4,12
1/26/2022,Tom,Loeza,7726530,HV1X-02,P,"Agar, S",4,12
1/26/2022,Anjelica,Lovero,7744231,HV1X-02,P,"Agar, S",4,12
1/26/2022,Kimbery,Madarang,5383445,HV1X-02,P,"Agar, S",4,12
1/26/2022,Elina,Maury,1186286,HV1X-02,P,"Agar, S",4,12
1/26/2022,Gretchen,Mckeon,4053547,HV1X-02,P,"Agar, S",4,12
1/26/2022,Howard,Paulas,5756626,HV1X-02,P,"Agar, S",4,12
1/26/2022,Devora,Perez,2237853,HV1X-02,P,"Agar, S",4,12
1/26/2022,Mattie,Poquette,7442771,HV1X-02,P,"Agar, S",4,12
1/26/2022,Fatima,Saylors,1641305,HV1X-02,P,"Agar, S",4,12
1/26/2022,Phuong,Sugai,5683017,HV1X-02,P,"Agar, S",4,12
1/26/2022,Malcolm,Tromblay,2721571,HV1X-02,P,"Agar, S",4,12
1/26/2022,Azzie,Tuazon,3333542,HV1X-02,P,"Agar, S",4,12
1/26/2022,Bettina,Vosmus,2248635,HV1X-02,P,"Agar, S",4,12
1/26/2022,Tonette,Wenner,5872136,HV1X-02,P,"Agar, S",4,12
1/26/2022,Yong,Yestramski,2466438,HV1X-02,A,"Agar, S",4,12
1/26/2022,Fausto,Agramonte,3762235,HV1X-03,P,"Agar, S",8,12
1/26/2022,Elfriede,Bakeley,6045452,HV1X-03,A,"Agar, S",8,12
1/26/2022,Glenn,Berray,4365772,HV1X-03,A,"Agar, S",8,12
1/26/2022,Valentin,Billa,6172574,HV1X-03,A,"Agar, S",8,12
1/26/2022,Frederica,Blunk,2321373,HV1X-03,A,"Agar, S",8,12
1/26/2022,Fletcher,Caneles,5153126,HV1X-03,P,"Agar, S",8,12
1/26/2022,Kindra,Dishong,4645751,HV1X-03,P,"Agar, S",8,12
1/26/2022,Sharika,Eanes,7647732,HV1X-03,P,"Agar, S",8,12
1/26/2022,Ryan,Harnos,2265584,HV1X-03,A,"Agar, S",8,12
1/26/2022,Arlette,Honeywell,1712543,HV1X-03,P,"Agar, S",8,12
1/26/2022,Noah,Kalafatis,3554142,HV1X-03,P,"Agar, S",8,12
1/26/2022,Valentin,Klimek,8667416,HV1X-03,P,"Agar, S",8,12
1/26/2022,Dulce,Labreche,7256286,HV1X-03,A,"Agar, S",8,12
1/26/2022,Tambra,Lembke,1567766,HV1X-03,P,"Agar, S",8,12
1/26/2022,Marge,Limmel,3182036,HV1X-03,P,"Agar, S",8,12
1/26/2022,Rodney,Lockamy,5635724,HV1X-03,P,"Agar, S",8,12
1/26/2022,Latanya,Mattia,1327476,HV1X-03,A,"Agar, S",8,12
1/26/2022,Billye,Miro,4177825,HV1X-03,P,"Agar, S",8,12
1/26/2022,Chi,Morgan,5445674,HV1X-03,A,"Agar, S",8,12
1/26/2022,Belen,Nelton,2086406,HV1X-03,P,"Agar, S",8,12
1/26/2022,Gary,Nunlee,5534145,HV1X-03,P,"Agar, S",8,12
1/26/2022,Lili,Paskin,3113636,HV1X-03,A,"Agar, S",8,12
1/26/2022,Nakisha,Russi,3352446,HV1X-03,A,"Agar, S",8,12
1/26/2022,Bernadine,Shufelt,6642445,HV1X-03,P,"Agar, S",8,12
1/26/2022,Avery,Steier,443084,HV1X-03,A,"Agar, S",8,12
1/26/2022,Paola,Vielma,6353616,HV1X-03,P,"Agar, S",8,12
1/26/2022,Hubert,Walthall,1387560,HV1X-03,A,"Agar, S",8,12
1/26/2022,Norah,Waymire,318151,HV1X-03,P,"Agar, S",8,12
1/26/2022,Hyun,Zarazua,6375686,HV1X-03,A,"Agar, S",8,12
1/26/2022,Nickie,Balonek,6110252,HV1X-04,P,"Agar, S",9,12
1/26/2022,Asuncion,Berson,8254563,HV1X-04,A,"Agar, S",9,12
1/26/2022,Alecia,Bubash,7176047,HV1X-04,P,"Agar, S",9,12
1/26/2022,Chanel,Caudy,5737136,HV1X-04,P,"Agar, S",9,12
1/26/2022,Emile,Dorio,4067511,HV1X-04,A,"Agar, S",9,12
1/26/2022,Joaquin,Geitner,6378751,HV1X-04,A,"Agar, S",9,12
1/26/2022,Robt,Hankison,6516145,HV1X-04,A,"Agar, S",9,12
1/26/2022,Luisa,Harnish,1055540,HV1X-04,P,"Agar, S",9,12
1/26/2022,Refugia,Jacobos,6572312,HV1X-04,P,"Agar, S",9,12
1/26/2022,Golda,Kaniecki,4543322,HV1X-04,P,"Agar, S",9,12
1/26/2022,Curt,Kohlman,226167,HV1X-04,A,"Agar, S",9,12
1/26/2022,Vicki,Maikoksoong,2616734,HV1X-04,A,"Agar, S",9,12
1/26/2022,Janae,Mair,3273412,HV1X-04,P,"Agar, S",9,12
1/26/2022,Nada,Massanet,8486512,HV1X-04,P,"Agar, S",9,12
1/26/2022,Adelle,Nitcher,6708345,HV1X-04,P,"Agar, S",9,12
1/26/2022,Bulah,Padilla,2122486,HV1X-04,A,"Agar, S",9,12
1/26/2022,Starr,Prothro,1735862,HV1X-04,P,"Agar, S",9,12
1/26/2022,Romana,Riesgraf,6737377,HV1X-04,A,"Agar, S",9,12
1/26/2022,Polly,Sandusky,5352372,HV1X-04,A,"Agar, S",9,12
1/26/2022,Tayna,Sine,2045532,HV1X-04,P,"Agar, S",9,12
1/26/2022,Ernie,Stenseth,8565017,HV1X-04,P,"Agar, S",9,12
1/26/2022,Tresa,Sweely,1662106,HV1X-04,A,"Agar, S",9,12
1/26/2022,Antonio,Unruh,361451,HV1X-04,A,"Agar, S",9,12
1/26/2022,Angelyn,Wieand,3555675,HV1X-04,A,"Agar, S",9,12
1/27/2022,Johnetta,Abdallah,5162046,HV11-03,P,"Agar, S",7,12
1/27/2022,Rima,Bevelacqua,6827124,HV11-03,A,"Agar, S",7,12
1/27/2022,Raina,Brachle,3324350,HV11-03,P,"Agar, S",7,12
1/27/2022,Nicolette,Brossart,6767344,HV11-03,A,"Agar, S",7,12
1/27/2022,William,Cilento,2737288,HV11-03,A,"Agar, S",7,12
1/27/2022,Ammie,Corrio,7708510,HV11-03,P,"Agar, S",7,11
1/27/2022,Louisa,Cronauer,2726333,HV11-03,A,"Agar, S",7,12
1/27/2022,Derick,Dhamer,6361536,HV11-03,P,"Agar, S",7,12
1/27/2022,Lucia,Flipp,6325657,HV11-03,P,"Agar, S",7,12
1/27/2022,Helga,Fredicks,7581040,HV11-03,P,"Agar, S",7,12
1/27/2022,Kenneth,Grenet,8414244,HV11-03,A,"Agar, S",7,12
1/27/2022,Larae,Gudroe,5863218,HV11-03,P,"Agar, S",7,12
1/27/2022,Helaine,Halter,315465,HV11-03,P,"Agar, S",7,12
1/27/2022,Samira,Heintzman,7527614,HV11-03,P,"Agar, S",7,12
1/27/2022,Selma,Husser,8327311,HV11-03,A,"Agar, S",7,12
1/27/2022,Virgie,Kiel,806373,HV11-03,P,"Agar, S",7,12
1/27/2022,Deonna,Kippley,7843014,HV11-03,P,"Agar, S",7,12
1/27/2022,Vinnie,Meir,4334346,HV11-03,P,"Agar, S",7,12
1/27/2022,Shala,Ogle,3126541,HV11-03,P,"Agar, S",7,12
1/27/2022,Lavera,Perin,3056247,HV11-03,P,"Agar, S",7,12
1/27/2022,Vanna,Pickle,5313625,HV11-03,P,"Agar, S",7,12
1/27/2022,Shad,Reider,1437474,HV11-03,P,"Agar, S",7,12
1/27/2022,Vi,Rentfro,7527716,HV11-03,P,"Agar, S",7,12
1/27/2022,Dalene,Riden,2104602,HV11-03,A,"Agar, S",7,12
1/27/2022,Antonette,Stimac,5513217,HV11-03,P,"Agar, S",7,12
1/27/2022,Cordelia,Storment,775624,HV11-03,P,"Agar, S",7,12
1/27/2022,Tenesha,Stropko,7307677,HV11-03,P,"Agar, S",7,12
1/27/2022,Caprice,Suell,4351522,HV11-03,P,"Agar, S",7,12
1/27/2022,Annelle,Tagala,160033,HV11-03,P,"Agar, S",7,12
1/27/2022,Jaime,Wasurick,4176347,HV11-03,P,"Agar, S",7,12
1/27/2022,Afton,Wrinkle,6626347,HV11-03,P,"Agar, S",7,12
1/27/2022,Dierdre,Yum,6062256,HV11-03,P,"Agar, S",7,12
1/27/2022,#N/A,#N/A,#N/A,HV11-03,P,"Agar, S",7,12
1/27/2022,Dahlia,Benett,7726454,HV1X-01,P,"Agar, S",2,12
1/27/2022,Danica,Bruschke,7472151,HV1X-01,A,"Agar, S",2,12
1/27/2022,Yvette,Capiga,7221575,HV1X-01,P,"Agar, S",2,12
1/27/2022,Nathalie,Corners,2858536,HV1X-01,P,"Agar, S",2,12
1/27/2022,Jerry,Dallen,8147308,HV1X-01,P,"Agar, S",2,12
1/27/2022,Barney,Dewer,2413650,HV1X-01,P,"Agar, S",2,12
1/27/2022,Jennifer,Fallick,821538,HV1X-01,A,"Agar, S",2,12
1/27/2022,Essie,Fitzke,4436077,HV1X-01,P,"Agar, S",2,12
1/27/2022,Maddie,Foulds,2542630,HV1X-01,A,"Agar, S",2,12
1/27/2022,Lai,Harabedian,6084517,HV1X-01,A,"Agar, S",2,12
1/27/2022,Fabiola,Hauenstein,5867348,HV1X-01,A,"Agar, S",2,12
1/27/2022,Franchesca,Lamme,4744478,HV1X-01,P,"Agar, S",2,12
1/27/2022,Lawrence,Lorens,1821553,HV1X-01,A,"Agar, S",2,12
1/27/2022,Sharee,Maile,5462551,HV1X-01,P,"Agar, S",2,12
1/27/2022,Thurman,Manno,2774236,HV1X-01,P,"Agar, S",2,12
1/27/2022,Pamela,Mccoskey,4763602,HV1X-01,A,"Agar, S",2,12
1/27/2022,Chauncey,Mcelreath,1311127,HV1X-01,P,"Agar, S",2,12
1/27/2022,Jettie,Mconnell,7053326,HV1X-01,P,"Agar, S",2,12
1/27/2022,Dyan,Oldroyd,1415471,HV1X-01,P,"Agar, S",2,12
1/27/2022,Laurel,Pagliuca,5556446,HV1X-01,P,"Agar, S",2,12
1/27/2022,Denise,Patak,8130457,HV1X-01,A,"Agar, S",2,12
1/27/2022,Shanice,Pennel,7734704,HV1X-01,A,"Agar, S",2,12
1/27/2022,Elke,Sengbusch,1116450,HV1X-01,P,"Agar, S",2,12
1/27/2022,Harris,Sheck,2225167,HV1X-01,P,"Agar, S",2,12
1/27/2022,Vanda,Tentler,6036141,HV1X-01,P,"Agar, S",2,12
1/27/2022,Merissa,Tomblin,1022643,HV1X-01,P,"Agar, S",2,12
1/27/2022,Brock,Bolognia,1507751,HV1X-02,P,"Agar, S",4,12
1/27/2022,Alease,Buemi,5723765,HV1X-02,A,"Agar, S",4,12
1/27/2022,Delsie,Cerao,2142072,HV1X-02,P,"Agar, S",4,12
1/27/2022,Brunilda,Coin,6170541,HV1X-02,P,"Agar, S",4,12
1/27/2022,Thersa,Davirro,4733773,HV1X-02,P,"Agar, S",4,12
1/27/2022,Justine,Ferrario,2111422,HV1X-02,P,"Agar, S",4,12
1/27/2022,Micah,Gerten,8117331,HV1X-02,A,"Agar, S",4,12
1/27/2022,Sheldon,Isachsen,4637480,HV1X-02,P,"Agar, S",4,12
1/27/2022,Willard,Kolmetz,3814527,HV1X-02,P,"Agar, S",4,12
1/27/2022,Willard,Lablanc,4364815,HV1X-02,P,"Agar, S",4,12
1/27/2022,Zoila,Lannigan,6170652,HV1X-02,P,"Agar, S",4,12
1/27/2022,Tom,Loeza,7726530,HV1X-02,P,"Agar, S",4,12
1/27/2022,Anjelica,Lovero,7744231,HV1X-02,P,"Agar, S",4,12
1/27/2022,Kimbery,Madarang,5383445,HV1X-02,P,"Agar, S",4,12
1/27/2022,Elina,Maury,1186286,HV1X-02,P,"Agar, S",4,12
1/27/2022,Gretchen,Mckeon,4053547,HV1X-02,A,"Agar, S",4,12
1/27/2022,Howard,Paulas,5756626,HV1X-02,P,"Agar, S",4,12
1/27/2022,Devora,Perez,2237853,HV1X-02,P,"Agar, S",4,12
1/27/2022,Mattie,Poquette,7442771,HV1X-02,P,"Agar, S",4,12
1/27/2022,Fatima,Saylors,1641305,HV1X-02,P,"Agar, S",4,12
1/27/2022,Phuong,Sugai,5683017,HV1X-02,P,"Agar, S",4,12
1/27/2022,Malcolm,Tromblay,2721571,HV1X-02,P,"Agar, S",4,12
1/27/2022,Azzie,Tuazon,3333542,HV1X-02,P,"Agar, S",4,12
1/27/2022,Bettina,Vosmus,2248635,HV1X-02,P,"Agar, S",4,12
1/27/2022,Tonette,Wenner,5872136,HV1X-02,P,"Agar, S",4,12
1/27/2022,Yong,Yestramski,2466438,HV1X-02,A,"Agar, S",4,12
1/27/2022,Fausto,Agramonte,3762235,HV1X-03,P,"Agar, S",8,12
1/27/2022,Elfriede,Bakeley,6045452,HV1X-03,P,"Agar, S",8,12
1/27/2022,Glenn,Berray,4365772,HV1X-03,P,"Agar, S",8,12
1/27/2022,Valentin,Billa,6172574,HV1X-03,P,"Agar, S",8,12
1/27/2022,Frederica,Blunk,2321373,HV1X-03,P,"Agar, S",8,12
1/27/2022,Fletcher,Caneles,5153126,HV1X-03,P,"Agar, S",8,12
1/27/2022,Kindra,Dishong,4645751,HV1X-03,A,"Agar, S",8,12
1/27/2022,Sharika,Eanes,7647732,HV1X-03,P,"Agar, S",8,12
1/27/2022,Ryan,Harnos,2265584,HV1X-03,P,"Agar, S",8,12
1/27/2022,Arlette,Honeywell,1712543,HV1X-03,P,"Agar, S",8,12
1/27/2022,Noah,Kalafatis,3554142,HV1X-03,P,"Agar, S",8,12
1/27/2022,Valentin,Klimek,8667416,HV1X-03,A,"Agar, S",8,12
1/27/2022,Dulce,Labreche,7256286,HV1X-03,P,"Agar, S",8,12
1/27/2022,Tambra,Lembke,1567766,HV1X-03,P,"Agar, S",8,12
1/27/2022,Marge,Limmel,3182036,HV1X-03,A,"Agar, S",8,12
1/27/2022,Rodney,Lockamy,5635724,HV1X-03,P,"Agar, S",8,12
1/27/2022,Latanya,Mattia,1327476,HV1X-03,P,"Agar, S",8,12
1/27/2022,Billye,Miro,4177825,HV1X-03,P,"Agar, S",8,12
1/27/2022,Chi,Morgan,5445674,HV1X-03,P,"Agar, S",8,12
1/27/2022,Belen,Nelton,2086406,HV1X-03,P,"Agar, S",8,12
1/27/2022,Gary,Nunlee,5534145,HV1X-03,P,"Agar, S",8,12
1/27/2022,Lili,Paskin,3113636,HV1X-03,P,"Agar, S",8,12
1/27/2022,Nakisha,Russi,3352446,HV1X-03,P,"Agar, S",8,12
1/27/2022,Bernadine,Shufelt,6642445,HV1X-03,P,"Agar, S",8,12
1/27/2022,Avery,Steier,443084,HV1X-03,P,"Agar, S",8,12
1/27/2022,Paola,Vielma,6353616,HV1X-03,P,"Agar, S",8,12
1/27/2022,Hubert,Walthall,1387560,HV1X-03,P,"Agar, S",8,12
1/27/2022,Norah,Waymire,318151,HV1X-03,P,"Agar, S",8,12
1/27/2022,Hyun,Zarazua,6375686,HV1X-03,A,"Agar, S",8,12
1/27/2022,Nickie,Balonek,6110252,HV1X-04,A,"Agar, S",9,12
1/27/2022,Asuncion,Berson,8254563,HV1X-04,P,"Agar, S",9,12
1/27/2022,Alecia,Bubash,7176047,HV1X-04,P,"Agar, S",9,12
1/27/2022,Chanel,Caudy,5737136,HV1X-04,P,"Agar, S",9,12
1/27/2022,Emile,Dorio,4067511,HV1X-04,P,"Agar, S",9,12
1/27/2022,Joaquin,Geitner,6378751,HV1X-04,P,"Agar, S",9,12
1/27/2022,Robt,Hankison,6516145,HV1X-04,A,"Agar, S",9,12
1/27/2022,Luisa,Harnish,1055540,HV1X-04,P,"Agar, S",9,12
1/27/2022,Refugia,Jacobos,6572312,HV1X-04,P,"Agar, S",9,12
1/27/2022,Golda,Kaniecki,4543322,HV1X-04,P,"Agar, S",9,12
1/27/2022,Curt,Kohlman,226167,HV1X-04,A,"Agar, S",9,12
1/27/2022,Vicki,Maikoksoong,2616734,HV1X-04,A,"Agar, S",9,12
1/27/2022,Janae,Mair,3273412,HV1X-04,P,"Agar, S",9,12
1/27/2022,Nada,Massanet,8486512,HV1X-04,P,"Agar, S",9,12
1/27/2022,Adelle,Nitcher,6708345,HV1X-04,P,"Agar, S",9,12
1/27/2022,Bulah,Padilla,2122486,HV1X-04,A,"Agar, S",9,12
1/27/2022,Starr,Prothro,1735862,HV1X-04,P,"Agar, S",9,12
1/27/2022,Romana,Riesgraf,6737377,HV1X-04,A,"Agar, S",9,12
1/27/2022,Polly,Sandusky,5352372,HV1X-04,P,"Agar, S",9,12
1/27/2022,Tayna,Sine,2045532,HV1X-04,P,"Agar, S",9,12
1/27/2022,Ernie,Stenseth,8565017,HV1X-04,A,"Agar, S",9,12
1/27/2022,Tresa,Sweely,1662106,HV1X-04,P,"Agar, S",9,12
1/27/2022,Antonio,Unruh,361451,HV1X-04,A,"Agar, S",9,12
1/27/2022,Angelyn,Wieand,3555675,HV1X-04,P,"Agar, S",9,12
1/28/2022,Johnetta,Abdallah,5162046,HV11-03,P,"Agar, S",7,12
1/28/2022,Rima,Bevelacqua,6827124,HV11-03,P,"Agar, S",7,12
1/28/2022,Raina,Brachle,3324350,HV11-03,P,"Agar, S",7,12
1/28/2022,Nicolette,Brossart,6767344,HV11-03,A,"Agar, S",7,12
1/28/2022,William,Cilento,2737288,HV11-03,A,"Agar, S",7,12
1/28/2022,Ammie,Corrio,7708510,HV11-03,P,"Agar, S",7,11
1/28/2022,Louisa,Cronauer,2726333,HV11-03,A,"Agar, S",7,12
1/28/2022,Derick,Dhamer,6361536,HV11-03,P,"Agar, S",7,12
1/28/2022,Lucia,Flipp,6325657,HV11-03,A,"Agar, S",7,12
1/28/2022,Helga,Fredicks,7581040,HV11-03,A,"Agar, S",7,12
1/28/2022,Kenneth,Grenet,8414244,HV11-03,P,"Agar, S",7,12
1/28/2022,Larae,Gudroe,5863218,HV11-03,P,"Agar, S",7,12
1/28/2022,Helaine,Halter,315465,HV11-03,P,"Agar, S",7,12
1/28/2022,Samira,Heintzman,7527614,HV11-03,A,"Agar, S",7,12
1/28/2022,Selma,Husser,8327311,HV11-03,A,"Agar, S",7,12
1/28/2022,Virgie,Kiel,806373,HV11-03,P,"Agar, S",7,12
1/28/2022,Deonna,Kippley,7843014,HV11-03,P,"Agar, S",7,12
1/28/2022,Vinnie,Meir,4334346,HV11-03,P,"Agar, S",7,12
1/28/2022,Shala,Ogle,3126541,HV11-03,P,"Agar, S",7,12
1/28/2022,Lavera,Perin,3056247,HV11-03,P,"Agar, S",7,12
1/28/2022,Vanna,Pickle,5313625,HV11-03,P,"Agar, S",7,12
1/28/2022,Shad,Reider,1437474,HV11-03,P,"Agar, S",7,12
1/28/2022,Vi,Rentfro,7527716,HV11-03,A,"Agar, S",7,12
1/28/2022,Dalene,Riden,2104602,HV11-03,A,"Agar, S",7,12
1/28/2022,Antonette,Stimac,5513217,HV11-03,P,"Agar, S",7,12
1/28/2022,Cordelia,Storment,775624,HV11-03,P,"Agar, S",7,12
1/28/2022,Tenesha,Stropko,7307677,HV11-03,A,"Agar, S",7,12
1/28/2022,Caprice,Suell,4351522,HV11-03,P,"Agar, S",7,12
1/28/2022,Annelle,Tagala,160033,HV11-03,P,"Agar, S",7,12
1/28/2022,Jaime,Wasurick,4176347,HV11-03,P,"Agar, S",7,12
1/28/2022,Afton,Wrinkle,6626347,HV11-03,A,"Agar, S",7,12
1/28/2022,Dierdre,Yum,6062256,HV11-03,A,"Agar, S",7,12
1/28/2022,#N/A,#N/A,#N/A,HV11-03,P,"Agar, S",7,12
1/28/2022,Dahlia,Benett,7726454,HV1X-01,P,"Agar, S",2,12
1/28/2022,Danica,Bruschke,7472151,HV1X-01,A,"Agar, S",2,12
1/28/2022,Yvette,Capiga,7221575,HV1X-01,P,"Agar, S",2,12
1/28/2022,Nathalie,Corners,2858536,HV1X-01,P,"Agar, S",2,12
1/28/2022,Jerry,Dallen,8147308,HV1X-01,P,"Agar, S",2,12
1/28/2022,Barney,Dewer,2413650,HV1X-01,P,"Agar, S",2,12
1/28/2022,Jennifer,Fallick,821538,HV1X-01,A,"Agar, S",2,12
1/28/2022,Essie,Fitzke,4436077,HV1X-01,A,"Agar, S",2,12
1/28/2022,Maddie,Foulds,2542630,HV1X-01,P,"Agar, S",2,12
1/28/2022,Lai,Harabedian,6084517,HV1X-01,A,"Agar, S",2,12
1/28/2022,Fabiola,Hauenstein,5867348,HV1X-01,A,"Agar, S",2,12
1/28/2022,Franchesca,Lamme,4744478,HV1X-01,A,"Agar, S",2,12
1/28/2022,Lawrence,Lorens,1821553,HV1X-01,A,"Agar, S",2,12
1/28/2022,Sharee,Maile,5462551,HV1X-01,P,"Agar, S",2,12
1/28/2022,Thurman,Manno,2774236,HV1X-01,P,"Agar, S",2,12
1/28/2022,Pamela,Mccoskey,4763602,HV1X-01,A,"Agar, S",2,12
1/28/2022,Chauncey,Mcelreath,1311127,HV1X-01,P,"Agar, S",2,12
1/28/2022,Jettie,Mconnell,7053326,HV1X-01,A,"Agar, S",2,12
1/28/2022,Dyan,Oldroyd,1415471,HV1X-01,A,"Agar, S",2,12
1/28/2022,Laurel,Pagliuca,5556446,HV1X-01,A,"Agar, S",2,12
1/28/2022,Denise,Patak,8130457,HV1X-01,A,"Agar, S",2,12
1/28/2022,Shanice,Pennel,7734704,HV1X-01,A,"Agar, S",2,12
1/28/2022,Elke,Sengbusch,1116450,HV1X-01,P,"Agar, S",2,12
1/28/2022,Harris,Sheck,2225167,HV1X-01,P,"Agar, S",2,12
1/28/2022,Vanda,Tentler,6036141,HV1X-01,P,"Agar, S",2,12
1/28/2022,Merissa,Tomblin,1022643,HV1X-01,P,"Agar, S",2,12
1/28/2022,Brock,Bolognia,1507751,HV1X-02,P,"Agar, S",4,12
1/28/2022,Alease,Buemi,5723765,HV1X-02,A,"Agar, S",4,12
1/28/2022,Delsie,Cerao,2142072,HV1X-02,P,"Agar, S",4,12
1/28/2022,Brunilda,Coin,6170541,HV1X-02,P,"Agar, S",4,12
1/28/2022,Thersa,Davirro,4733773,HV1X-02,P,"Agar, S",4,12
1/28/2022,Justine,Ferrario,2111422,HV1X-02,P,"Agar, S",4,12
1/28/2022,Micah,Gerten,8117331,HV1X-02,A,"Agar, S",4,12
1/28/2022,Sheldon,Isachsen,4637480,HV1X-02,P,"Agar, S",4,12
1/28/2022,Willard,Kolmetz,3814527,HV1X-02,P,"Agar, S",4,12
1/28/2022,Willard,Lablanc,4364815,HV1X-02,P,"Agar, S",4,12
1/28/2022,Zoila,Lannigan,6170652,HV1X-02,A,"Agar, S",4,12
1/28/2022,Tom,Loeza,7726530,HV1X-02,P,"Agar, S",4,12
1/28/2022,Anjelica,Lovero,7744231,HV1X-02,P,"Agar, S",4,12
1/28/2022,Kimbery,Madarang,5383445,HV1X-02,P,"Agar, S",4,12
1/28/2022,Elina,Maury,1186286,HV1X-02,P,"Agar, S",4,12
1/28/2022,Gretchen,Mckeon,4053547,HV1X-02,P,"Agar, S",4,12
1/28/2022,Howard,Paulas,5756626,HV1X-02,P,"Agar, S",4,12
1/28/2022,Devora,Perez,2237853,HV1X-02,P,"Agar, S",4,12
1/28/2022,Mattie,Poquette,7442771,HV1X-02,A,"Agar, S",4,12
1/28/2022,Fatima,Saylors,1641305,HV1X-02,P,"Agar, S",4,12
1/28/2022,Phuong,Sugai,5683017,HV1X-02,P,"Agar, S",4,12
1/28/2022,Malcolm,Tromblay,2721571,HV1X-02,A,"Agar, S",4,12
1/28/2022,Azzie,Tuazon,3333542,HV1X-02,P,"Agar, S",4,12
1/28/2022,Bettina,Vosmus,2248635,HV1X-02,P,"Agar, S",4,12
1/28/2022,Tonette,Wenner,5872136,HV1X-02,P,"Agar, S",4,12
1/28/2022,Yong,Yestramski,2466438,HV1X-02,A,"Agar, S",4,12
1/28/2022,Fausto,Agramonte,3762235,HV1X-03,P,"Agar, S",8,12
1/28/2022,Elfriede,Bakeley,6045452,HV1X-03,A,"Agar, S",8,12
1/28/2022,Glenn,Berray,4365772,HV1X-03,P,"Agar, S",8,12
1/28/2022,Valentin,Billa,6172574,HV1X-03,P,"Agar, S",8,12
1/28/2022,Frederica,Blunk,2321373,HV1X-03,P,"Agar, S",8,12
1/28/2022,Fletcher,Caneles,5153126,HV1X-03,P,"Agar, S",8,12
1/28/2022,Kindra,Dishong,4645751,HV1X-03,P,"Agar, S",8,12
1/28/2022,Sharika,Eanes,7647732,HV1X-03,P,"Agar, S",8,12
1/28/2022,Ryan,Harnos,2265584,HV1X-03,P,"Agar, S",8,12
1/28/2022,Arlette,Honeywell,1712543,HV1X-03,A,"Agar, S",8,12
1/28/2022,Noah,Kalafatis,3554142,HV1X-03,A,"Agar, S",8,12
1/28/2022,Valentin,Klimek,8667416,HV1X-03,P,"Agar, S",8,12
1/28/2022,Dulce,Labreche,7256286,HV1X-03,P,"Agar, S",8,12
1/28/2022,Tambra,Lembke,1567766,HV1X-03,P,"Agar, S",8,12
1/28/2022,Marge,Limmel,3182036,HV1X-03,A,"Agar, S",8,12
1/28/2022,Rodney,Lockamy,5635724,HV1X-03,P,"Agar, S",8,12
1/28/2022,Latanya,Mattia,1327476,HV1X-03,P,"Agar, S",8,12
1/28/2022,Billye,Miro,4177825,HV1X-03,P,"Agar, S",8,12
1/28/2022,Chi,Morgan,5445674,HV1X-03,P,"Agar, S",8,12
1/28/2022,Belen,Nelton,2086406,HV1X-03,P,"Agar, S",8,12
1/28/2022,Gary,Nunlee,5534145,HV1X-03,P,"Agar, S",8,12
1/28/2022,Lili,Paskin,3113636,HV1X-03,P,"Agar, S",8,12
1/28/2022,Nakisha,Russi,3352446,HV1X-03,P,"Agar, S",8,12
1/28/2022,Bernadine,Shufelt,6642445,HV1X-03,P,"Agar, S",8,12
1/28/2022,Avery,Steier,443084,HV1X-03,P,"Agar, S",8,12
1/28/2022,Paola,Vielma,6353616,HV1X-03,P,"Agar, S",8,12
1/28/2022,Hubert,Walthall,1387560,HV1X-03,P,"Agar, S",8,12
1/28/2022,Norah,Waymire,318151,HV1X-03,P,"Agar, S",8,12
1/28/2022,Hyun,Zarazua,6375686,HV1X-03,A,"Agar, S",8,12
1/28/2022,Nickie,Balonek,6110252,HV1X-04,P,"Agar, S",9,12
1/28/2022,Asuncion,Berson,8254563,HV1X-04,A,"Agar, S",9,12
1/28/2022,Alecia,Bubash,7176047,HV1X-04,A,"Agar, S",9,12
1/28/2022,Chanel,Caudy,5737136,HV1X-04,A,"Agar, S",9,12
1/28/2022,Emile,Dorio,4067511,HV1X-04,A,"Agar, S",9,12
1/28/2022,Joaquin,Geitner,6378751,HV1X-04,A,"Agar, S",9,12
1/28/2022,Robt,Hankison,6516145,HV1X-04,A,"Agar, S",9,12
1/28/2022,Luisa,Harnish,1055540,HV1X-04,P,"Agar, S",9,12
1/28/2022,Refugia,Jacobos,6572312,HV1X-04,A,"Agar, S",9,12
1/28/2022,Golda,Kaniecki,4543322,HV1X-04,A,"Agar, S",9,12
1/28/2022,Curt,Kohlman,226167,HV1X-04,A,"Agar, S",9,12
1/28/2022,Vicki,Maikoksoong,2616734,HV1X-04,A,"Agar, S",9,12
1/28/2022,Janae,Mair,3273412,HV1X-04,P,"Agar, S",9,12
1/28/2022,Nada,Massanet,8486512,HV1X-04,A,"Agar, S",9,12
1/28/2022,Adelle,Nitcher,6708345,HV1X-04,A,"Agar, S",9,12
1/28/2022,Bulah,Padilla,2122486,HV1X-04,A,"Agar, S",9,12
1/28/2022,Starr,Prothro,1735862,HV1X-04,A,"Agar, S",9,12
